race_year,race_circuit,race_country,race_altitude_m,team,race_start_position,qualifying_position,quali_lap_time_s,laps_completed,driver_pit_stops_count,driver_pit_stops_avg_duration_s,race_pit_stops_count,race_pit_stops_avg_duration_s,race_pit_stops_max_duration_s,race_pit_stops_min_duration_s,race_avg_laps_before_pit_stop,top3_finish
2020,Circuit de Barcelona-Catalunya,Spain,109,Williams,19.0,19.0,78.532,64,2.0,22.3985,35.0,22.361641666666664,24.148,21.532,33.25,0
2020,Circuit de Barcelona-Catalunya,Spain,109,Haas F1 Team,17.0,17.0,78.089,64,2.0,23.611,35.0,22.361641666666664,24.148,21.532,33.25,0
2020,Circuit de Barcelona-Catalunya,Spain,109,Ferrari,9.0,9.0,77.256,38,1.0,22.274,35.0,22.361641666666664,24.148,21.532,33.25,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Mercedes,1.0,1.0,102.323,44,1.0,23.298,20.0,23.845176470588235,30.678,22.681,13.735294117647058,1
2020,Circuit de Spa-Francorchamps,Belgium,401,Mercedes,2.0,2.0,102.534,44,1.0,25.548,20.0,23.845176470588235,30.678,22.681,13.735294117647058,1
2020,Circuit de Spa-Francorchamps,Belgium,401,Red Bull,3.0,3.0,103.197,44,1.0,23.314,20.0,23.845176470588235,30.678,22.681,13.735294117647058,1
2020,Circuit de Spa-Francorchamps,Belgium,401,Renault,4.0,4.0,103.309,44,1.0,23.586,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Renault,6.0,6.0,103.505,44,1.0,24.305,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Red Bull,5.0,5.0,103.418,44,1.0,22.738,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,McLaren,10.0,10.0,103.514,44,1.0,23.046,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,AlphaTauri,12.0,12.0,103.262,44,1.0,22.681,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Racing Point,9.0,9.0,103.265,44,1.0,23.689,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Racing Point,8.0,8.0,103.349,44,1.0,23.175,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,AlphaTauri,11.0,11.0,103.267,44,1.0,23.769,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Alfa Romeo,16.0,16.0,103.743,44,1.0,22.96,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Ferrari,14.0,14.0,103.567,44,1.0,22.982,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Ferrari,13.0,13.0,103.656,44,2.0,27.889000000000003,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Haas F1 Team,17.0,17.0,103.838,44,1.0,23.636,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Williams,19.0,19.0,104.138,44,2.0,23.5045,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Circuit de Spa-Francorchamps,Belgium,401,Haas F1 Team,20.0,20.0,104.314,44,2.0,25.2475,20.0,23.845176470588235,30.678,22.681,13.735294117647058,0
2020,Autodromo Internazionale del Mugello,Italy,255,Mercedes,1.0,1.0,75.778,59,3.0,20.927000000000003,41.0,21.834982142857143,33.583,17.455,23.178571428571427,1
2020,Autodromo Internazionale del Mugello,Italy,255,Mercedes,2.0,2.0,75.749,59,3.0,21.290000000000003,41.0,21.834982142857143,33.583,17.455,23.178571428571427,1
2020,Autodromo Internazionale del Mugello,Italy,255,Red Bull,4.0,4.0,76.527,59,3.0,20.933333333333334,41.0,21.834982142857143,33.583,17.455,23.178571428571427,1
2020,Autodromo Internazionale del Mugello,Italy,255,Renault,8.0,8.0,76.981,59,3.0,21.068,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,Racing Point,7.0,6.0,76.596,59,3.0,21.207,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,McLaren,11.0,11.0,76.895,59,3.0,22.26733333333333,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,AlphaTauri,12.0,12.0,76.928,59,3.0,21.126666666666665,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,Ferrari,5.0,5.0,76.69800000000001,59,3.0,21.450666666666667,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,Alfa Romeo,13.0,13.0,77.059,59,4.0,27.6145,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,Ferrari,14.0,14.0,77.072,59,4.0,24.14575,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,Williams,18.0,18.0,77.232,59,3.0,21.80133333333333,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,Haas F1 Team,15.0,15.0,77.069,59,3.0,24.167666666666666,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,Racing Point,6.0,7.0,76.701,42,2.0,20.2355,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Autodromo Internazionale del Mugello,Italy,255,Renault,10.0,10.0,76.825,7,1.0,17.455,41.0,21.834982142857143,33.583,17.455,23.178571428571427,0
2020,Sochi Autodrom,Russia,2,Mercedes,3.0,3.0,92.656,53,1.0,29.75,24.0,30.880620370370373,41.352,28.748,23.00925925925926,1
2020,Sochi Autodrom,Russia,2,Red Bull,2.0,2.0,93.63,53,1.0,28.748,24.0,30.880620370370373,41.352,28.748,23.00925925925926,1
2020,Sochi Autodrom,Russia,2,Mercedes,1.0,1.0,92.983,53,1.0,41.352,24.0,30.880620370370373,41.352,28.748,23.00925925925926,1
2020,Sochi Autodrom,Russia,2,Racing Point,4.0,4.0,93.704,53,1.0,29.602,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Renault,5.0,5.0,93.65,53,1.0,30.112,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Ferrari,10.0,11.0,94.071,53,1.0,30.261,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Renault,7.0,7.0,93.557,53,1.0,30.068,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,AlphaTauri,11.0,12.0,93.511,53,1.0,29.662,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,AlphaTauri,9.0,9.0,93.734,53,2.0,29.5895,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Red Bull,15.0,10.0,93.919,53,2.0,30.161,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Alfa Romeo,17.0,17.0,94.594,52,1.0,29.767,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Haas F1 Team,18.0,18.0,94.681,52,1.0,30.188,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Ferrari,14.0,15.0,94.134,52,1.0,29.395,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Alfa Romeo,19.0,20.0,95.267,52,1.0,33.317,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,McLaren,8.0,8.0,93.804,52,2.0,34.238,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Williams,20.0,19.0,95.066,52,1.0,29.862,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Haas F1 Team,16.0,16.0,94.592,52,2.0,30.021,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Sochi Autodrom,Russia,2,Williams,13.0,14.0,94.02,52,3.0,29.757666666666665,24.0,30.880620370370373,41.352,28.748,23.00925925925926,0
2020,Nürburgring,Germany,578,Mercedes,2.0,2.0,86.62,60,2.0,23.5815,33.0,23.388921052631577,33.016,21.991,26.526315789473685,1
2020,Nürburgring,Germany,578,Red Bull,3.0,3.0,86.319,60,2.0,22.337000000000003,33.0,23.388921052631577,33.016,21.991,26.526315789473685,1
2020,Nürburgring,Germany,578,Renault,6.0,6.0,86.836,60,2.0,22.3445,33.0,23.388921052631577,33.016,21.991,26.526315789473685,1
2020,Nürburgring,Germany,578,Racing Point,9.0,9.0,87.12,60,2.0,22.746,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,McLaren,10.0,10.0,87.378,60,2.0,22.572,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,AlphaTauri,12.0,12.0,87.072,60,2.0,22.771,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Ferrari,4.0,4.0,86.857,60,2.0,22.8355,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Racing Point,20.0,20.0,88.021,60,2.0,22.693,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Haas F1 Team,16.0,16.0,87.55199999999999,60,1.0,23.635,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Alfa Romeo,14.0,14.0,87.532,60,2.0,22.627,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Ferrari,11.0,11.0,87.107,60,2.0,23.491,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Alfa Romeo,19.0,19.0,87.81700000000001,60,2.0,27.9405,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Haas F1 Team,15.0,15.0,87.231,60,2.0,23.065,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Williams,18.0,18.0,87.812,60,2.0,24.4,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,AlphaTauri,13.0,13.0,87.285,60,2.0,26.6765,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,McLaren,8.0,8.0,86.82900000000001,42,1.0,21.991,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Red Bull,5.0,5.0,87.126,23,1.0,23.562,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Mercedes,1.0,1.0,86.57300000000001,18,1.0,22.625,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Nürburgring,Germany,578,Williams,17.0,17.0,87.564,12,1.0,22.496,33.0,23.388921052631577,33.016,21.991,26.526315789473685,0
2020,Autódromo Internacional do Algarve,Portugal,108,Mercedes,1.0,1.0,76.828,66,1.0,27.162,25.0,28.200225,37.483,25.882,29.7,1
2020,Autódromo Internacional do Algarve,Portugal,108,Mercedes,2.0,2.0,76.945,66,1.0,26.512,25.0,28.200225,37.483,25.882,29.7,1
2020,Autódromo Internacional do Algarve,Portugal,108,Red Bull,3.0,3.0,76.879,66,1.0,26.394,25.0,28.200225,37.483,25.882,29.7,1
2020,Autódromo Internacional do Algarve,Portugal,108,Ferrari,4.0,4.0,77.42099999999999,66,1.0,26.94,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,AlphaTauri,9.0,9.0,77.209,65,1.0,27.204,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,McLaren,7.0,7.0,77.627,65,1.0,27.299,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Racing Point,5.0,5.0,77.37,65,2.0,26.406,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Renault,11.0,11.0,77.775,65,1.0,28.535,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Renault,10.0,10.0,77.621,65,1.0,26.999,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Ferrari,15.0,15.0,77.446,65,1.0,26.666,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Alfa Romeo,16.0,16.0,78.201,65,1.0,29.061,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Red Bull,6.0,6.0,77.435,65,2.0,26.0845,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,McLaren,8.0,8.0,77.547,65,2.0,31.2785,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Williams,14.0,14.0,77.931,65,1.0,32.991,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Alfa Romeo,17.0,17.0,78.32300000000001,65,1.0,26.473,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Haas F1 Team,19.0,19.0,78.508,65,1.0,27.3,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Haas F1 Team,18.0,18.0,78.364,65,1.0,26.985,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Williams,20.0,20.0,78.777,64,1.0,26.739,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,AlphaTauri,13.0,13.0,77.84100000000001,64,2.0,30.077,25.0,28.200225,37.483,25.882,29.7,0
2020,Autódromo Internacional do Algarve,Portugal,108,Racing Point,12.0,12.0,77.667,51,2.0,36.8985,25.0,28.200225,37.483,25.882,29.7,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Mercedes,2.0,2.0,74.229,63,2.0,30.6535,30.0,30.6080350877193,40.497,29.427,28.464912280701757,1
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Mercedes,1.0,1.0,74.221,63,2.0,29.8645,30.0,30.6080350877193,40.497,29.427,28.464912280701757,1
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Renault,5.0,5.0,75.474,63,1.0,30.204,30.0,30.6080350877193,40.497,29.427,28.464912280701757,1
2020,Autodromo Enzo e Dino Ferrari,Italy,37,AlphaTauri,8.0,8.0,75.412,63,2.0,30.043,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Ferrari,7.0,7.0,75.123,63,1.0,30.243,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Racing Point,11.0,11.0,75.407,63,2.0,30.27,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,McLaren,10.0,10.0,75.528,63,2.0,30.282,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,McLaren,9.0,9.0,75.274,63,2.0,29.943,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Alfa Romeo,18.0,18.0,75.953,63,1.0,29.863,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Alfa Romeo,20.0,20.0,76.208,63,1.0,29.745,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Williams,19.0,19.0,75.987,63,1.0,29.892,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Ferrari,14.0,14.0,75.571,63,2.0,35.2155,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Racing Point,15.0,15.0,75.822,63,3.0,34.461666666666666,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Haas F1 Team,16.0,16.0,75.918,63,2.0,30.8105,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Red Bull,6.0,6.0,75.402,63,2.0,29.661,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Williams,13.0,13.0,75.76,51,1.0,29.707,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Red Bull,3.0,3.0,75.034,50,1.0,29.427,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Haas F1 Team,17.0,17.0,75.939,47,1.0,30.708,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Autodromo Enzo e Dino Ferrari,Italy,37,Renault,12.0,12.0,75.352,27,1.0,30.559,30.0,30.6080350877193,40.497,29.427,28.464912280701757,0
2020,Istanbul Park,Turkey,130,Mercedes,6.0,6.0,127.599,58,1.0,23.86,37.0,24.646708333333333,36.599,22.49,18.991666666666667,1
2020,Istanbul Park,Turkey,130,Racing Point,3.0,3.0,127.614,58,1.0,25.163,37.0,24.646708333333333,36.599,22.49,18.991666666666667,1
2020,Istanbul Park,Turkey,130,Ferrari,11.0,12.0,123.356,58,2.0,24.7115,37.0,24.646708333333333,36.599,22.49,18.991666666666667,1
2020,Istanbul Park,Turkey,130,Ferrari,12.0,14.0,124.464,58,2.0,23.981,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,McLaren,15.0,13.0,127.489,58,2.0,23.7235,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Red Bull,2.0,2.0,117.485,58,3.0,23.187,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Red Bull,4.0,4.0,119.431,58,2.0,22.546,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,McLaren,14.0,11.0,127.167,58,2.0,23.185,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Racing Point,1.0,1.0,127.467,58,2.0,23.69,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Renault,5.0,5.0,125.598,58,2.0,23.339,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Renault,7.0,7.0,126.115,57,2.0,24.597,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,AlphaTauri,16.0,17.0,129.07,57,1.0,23.417,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,AlphaTauri,19.0,15.0,125.579,57,2.0,23.4785,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Mercedes,9.0,9.0,127.001,57,2.0,23.1255,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Alfa Romeo,8.0,8.0,121.249,57,3.0,28.433666666666667,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Williams,18.0,18.0,130.017,57,2.0,22.79,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Haas F1 Team,13.0,16.0,128.007,55,1.0,24.552,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Haas F1 Team,17.0,19.0,132.909,49,2.0,29.054,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Williams,20.0,20.0,141.611,39,2.0,30.6685,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Istanbul Park,Turkey,130,Alfa Romeo,10.0,10.0,127.341,11,1.0,25.432,37.0,24.646708333333333,36.599,22.49,18.991666666666667,0
2020,Bahrain International Circuit,Bahrain,7,Mercedes,1.0,1.0,88.343,57,2.0,24.203,38.0,25.551148148148147,38.297,23.848,28.26851851851852,1
2020,Bahrain International Circuit,Bahrain,7,Red Bull,3.0,3.0,88.885,57,3.0,25.159333333333333,38.0,25.551148148148147,38.297,23.848,28.26851851851852,1
2020,Bahrain International Circuit,Bahrain,7,Red Bull,4.0,4.0,88.732,57,2.0,24.01,38.0,25.551148148148147,38.297,23.848,28.26851851851852,1
2020,Bahrain International Circuit,Bahrain,7,McLaren,9.0,9.0,89.464,57,2.0,24.6725,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,McLaren,15.0,15.0,88.975,57,2.0,25.0065,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,AlphaTauri,8.0,8.0,88.971,57,1.0,24.398,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Renault,6.0,6.0,89.005,57,2.0,24.717,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Mercedes,2.0,2.0,88.767,57,3.0,24.781666666666663,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Renault,7.0,7.0,89.203,57,2.0,24.665,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Ferrari,12.0,12.0,89.137,56,2.0,25.027,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,AlphaTauri,10.0,10.0,89.158,56,2.0,30.726,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Williams,14.0,14.0,89.294,56,2.0,25.5875,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Ferrari,11.0,11.0,89.142,56,2.0,25.109,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Williams,20.0,20.0,90.182,56,2.0,24.136000000000003,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Alfa Romeo,17.0,17.0,89.81,56,2.0,28.774,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Alfa Romeo,16.0,16.0,89.491,56,2.0,24.4905,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Haas F1 Team,18.0,18.0,90.111,56,3.0,30.004666666666665,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Racing Point,5.0,5.0,89.178,53,2.0,24.453,38.0,25.551148148148147,38.297,23.848,28.26851851851852,0
2020,Bahrain International Circuit,Bahrain,7,Racing Point,5.0,5.0,54.236,87,2.0,24.3605,39.0,25.982481481481482,52.874,23.645,43.25925925925926,1
2020,Bahrain International Circuit,Bahrain,7,Renault,11.0,11.0,54.309,87,1.0,24.414,39.0,25.982481481481482,52.874,23.645,43.25925925925926,1
2020,Bahrain International Circuit,Bahrain,7,Racing Point,10.0,10.0,54.595,87,1.0,24.684,39.0,25.982481481481482,52.874,23.645,43.25925925925926,1
2020,Bahrain International Circuit,Bahrain,7,McLaren,8.0,8.0,54.45,87,2.0,24.5075,39.0,25.982481481481482,52.874,23.645,43.25925925925926,0
2020,Bahrain International Circuit,Bahrain,7,Renault,7.0,7.0,54.388,87,2.0,24.5845,39.0,25.982481481481482,52.874,23.645,43.25925925925926,0
2020,Bahrain International Circuit,Bahrain,7,Red Bull,12.0,12.0,54.62,87,2.0,23.7595,39.0,25.982481481481482,52.874,23.645,43.25925925925926,0
2020,Bahrain International Circuit,Bahrain,7,AlphaTauri,6.0,6.0,54.346,87,2.0,24.1665,39.0,25.982481481481482,52.874,23.645,43.25925925925926,0
